Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1977","1977","ha","529","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1978","1978","ha","393","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1979","1979","ha","705","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1980","1980","ha","1141","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1981","1981","ha","1365","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1982","1982","ha","425","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1983","1983","ha","699","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1984","1984","ha","1206","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1985","1985","ha","1348","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1986","1986","ha","792","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1987","1987","ha","1692","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1988","1988","ha","1280","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1989","1989","ha","1800","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1990","1990","ha","2000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1991","1991","ha","3000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1992","1992","ha","3500","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1993","1993","ha","4000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1994","1994","ha","4500","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1995","1995","ha","5000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1996","1996","ha","5229","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1997","1997","ha","5598","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1998","1998","ha","7320","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","1999","1999","ha","7656","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2000","2000","ha","7656","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2001","2001","ha","7522","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2002","2002","ha","8066","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2003","2003","ha","6669","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2004","2004","ha","6969","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2005","2005","ha","7538","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2006","2006","ha","7759","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2007","2007","ha","7981","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2008","2008","ha","7610","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2009","2009","ha","7616","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2010","2010","ha","9481","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2011","2011","ha","9539","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2012","2012","ha","9073","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2013","2013","ha","7010","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2014","2014","ha","6168","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2015","2015","ha","7603","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2016","2016","ha","7048","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2017","2017","ha","5922","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2018","2018","ha","5967","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2019","2019","ha","7179","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","116","Potatoes","2020","2020","ha","6895","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1961","1961","tonnes","519","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1962","1962","tonnes","2500","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1963","1963","tonnes","2300","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1964","1964","tonnes","2000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1965","1965","tonnes","7700","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1966","1966","tonnes","7000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1967","1967","tonnes","8000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1968","1968","tonnes","8000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1969","1969","tonnes","8000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1970","1970","tonnes","8000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1971","1971","tonnes","8000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1972","1972","tonnes","8000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1973","1973","tonnes","4428","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1974","1974","tonnes","7192","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1975","1975","tonnes","7886","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1976","1976","tonnes","4189","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1977","1977","tonnes","5547","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1978","1978","tonnes","4072","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1979","1979","tonnes","6301","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1980","1980","tonnes","8857","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1981","1981","tonnes","13633","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1982","1982","tonnes","5057","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1983","1983","tonnes","9937","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1984","1984","tonnes","12628","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1985","1985","tonnes","16559","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1986","1986","tonnes","9865","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1987","1987","tonnes","13267","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1988","1988","tonnes","11000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1989","1989","tonnes","15000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1990","1990","tonnes","18000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1991","1991","tonnes","25000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1992","1992","tonnes","45000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1993","1993","tonnes","50000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1994","1994","tonnes","60000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1995","1995","tonnes","70000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1996","1996","tonnes","89546","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1997","1997","tonnes","93318","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1998","1998","tonnes","90382","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","1999","1999","tonnes","100122","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2000","2000","tonnes","100122","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2001","2001","tonnes","90944","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2002","2002","tonnes","97370","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2003","2003","tonnes","86732","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2004","2004","tonnes","99813","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2005","2005","tonnes","113881","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2006","2006","tonnes","118569","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2007","2007","tonnes","125703","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2008","2008","tonnes","114499","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2009","2009","tonnes","126386","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2010","2010","tonnes","134645","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2011","2011","tonnes","139671","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2012","2012","tonnes","139160","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2013","2013","tonnes","105160","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2014","2014","tonnes","99175","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2015","2015","tonnes","125665","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2016","2016","tonnes","119778","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2017","2017","tonnes","107103","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2018","2018","tonnes","108291","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2019","2019","tonnes","127935","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","116","Potatoes","2020","2020","tonnes","126864","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1961","1961","ha","6120000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1962","1962","ha","6540000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1963","1963","ha","6500000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1964","1964","ha","6310000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1965","1965","ha","6270000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1966","1966","ha","7353000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1967","1967","ha","6400000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1968","1968","ha","6940000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1969","1969","ha","7259000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1970","1970","ha","6854000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1971","1971","ha","7096000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1972","1972","ha","6780000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1973","1973","ha","7743000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1974","1974","ha","7333000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1975","1975","ha","8357000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1976","1976","ha","8167000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1977","1977","ha","8750000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1978","1978","ha","8935000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1979","1979","ha","8654000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1980","1980","ha","9200080","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1981","1981","ha","9105026","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1982","1982","ha","8940017","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1983","1983","ha","9606013","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1984","1984","ha","9629710","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1985","1985","ha","9833074","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1986","1986","ha","9194021","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1987","1987","ha","9147076","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1988","1988","ha","9905932","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1989","1989","ha","9879040","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1990","1990","ha","8791885","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1991","1991","ha","9052960","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1992","1992","ha","9159680","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1993","1993","ha","9000000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1994","1994","ha","8975229","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1995","1995","ha","9112951","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1996","1996","ha","9267200","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1997","1997","ha","9912790","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1998","1998","ha","9511520","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","1999","1999","ha","9969920","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2000","2000","ha","9891200","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2001","2001","ha","10125424","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2002","2002","ha","9653534","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2003","2003","ha","10163878","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2004","2004","ha","9992868","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2005","2005","ha","10224967","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2006","2006","ha","10165155","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2007","2007","ha","10668905","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2008","2008","ha","10683549","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2009","2009","ha","11141447","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2010","2010","ha","11932320","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2011","2011","ha","11956638","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2012","2012","ha","11956781","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2013","2013","ha","11684315","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2014","2014","ha","10664923","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2015","2015","ha","9717975","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2016","2016","ha","10734279","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2017","2017","ha","10719698","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2018","2018","ha","10647941","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2019","2019","ha","9812614","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","27","Rice, paddy","2020","2020","ha","10401653","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1961","1961","tonnes","10150000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1962","1962","tonnes","11250000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1963","1963","tonnes","12171000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1964","1964","tonnes","11600000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1965","1965","tonnes","11164000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1966","1966","tonnes","13500000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1967","1967","tonnes","11198000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1968","1968","tonnes","12410000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1969","1969","tonnes","13410000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1970","1970","tonnes","13850000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1971","1971","tonnes","13744000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1972","1972","tonnes","12413000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1973","1973","tonnes","14899000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1974","1974","tonnes","13386000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1975","1975","tonnes","15300000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1976","1976","tonnes","15068000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1977","1977","tonnes","13921000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1978","1978","tonnes","17470000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1979","1979","tonnes","15758000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1980","1980","tonnes","17368096","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1981","1981","tonnes","17774320","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1982","1982","tonnes","16878512","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1983","1983","tonnes","19548944","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1984","1984","tonnes","19904816","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1985","1985","tonnes","20263872","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1986","1986","tonnes","18868160","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1987","1987","tonnes","18428272","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1988","1988","tonnes","21262896","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1989","1989","tonnes","20601008","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1990","1990","tonnes","17193216","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1991","1991","tonnes","20400000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1992","1992","tonnes","19917299","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1993","1993","tonnes","18447260","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1994","1994","tonnes","21110714","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1995","1995","tonnes","22015481","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1996","1996","tonnes","22331638","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1997","1997","tonnes","23580080","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1998","1998","tonnes","22998414","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","1999","1999","tonnes","24171412","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2000","2000","tonnes","25843878","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2001","2001","tonnes","29099915","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2002","2002","tonnes","28321137","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2003","2003","tonnes","29820271","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2004","2004","tonnes","28873975","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2005","2005","tonnes","30648248","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2006","2006","tonnes","29990602","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2007","2007","tonnes","32477032","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2008","2008","tonnes","32022992","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2009","2009","tonnes","32397856","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2010","2010","tonnes","35702946","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2011","2011","tonnes","38102720","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2012","2012","tonnes","38100189","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2013","2013","tonnes","36762277","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2014","2014","tonnes","32620160","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2015","2015","tonnes","27702191","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2016","2016","tonnes","31857000","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2017","2017","tonnes","32898903","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2018","2018","tonnes","32348114","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2019","2019","tonnes","28617948","","Official data"
"QCL","Crops and livestock products","216","Thailand","5510","Production","27","Rice, paddy","2020","2020","tonnes","30231025","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1961","1961","ha","63000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1962","1962","ha","60000","F","FAO estimate"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1963","1963","ha","55200","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1964","1964","ha","72320","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1965","1965","ha","85120","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1966","1966","ha","83680","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1967","1967","ha","57760","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1968","1968","ha","71680","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1969","1969","ha","103360","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1970","1970","ha","118240","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1971","1971","ha","137920","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1972","1972","ha","158560","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1973","1973","ha","181280","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1974","1974","ha","258609","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1975","1975","ha","303200","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1976","1976","ha","373600","","Official data"
"QCL","Crops and livestock products","216","Thailand","5312","Area harvested","156","Sugar cane","1977","1977","ha","494080","","Official data"
